mp_id,club,last_name,dim1,dim2
344,KO,Sługocki,-1.0139579145249866,-0.007418711432295853
345,KO,Smarduch,-0.9722180364385352,0.013554528116475239
346,PiS,Smoliński,1.1113723037485432,-0.3383870158521437
347,KO,Sobolak,-0.8719341867629287,-0.16277236391882915
348,PiS,Sobolewski,1.1390456870822583,-0.3114294558267601
349,PiS,Soboń,1.406849931105007,-0.219460084724956
350,PiS,Soin,1.2077884311174847,-0.5355717904282515
351,PSL-TD,Sosnowski,-1.037840716226871,0.9608276272963624
352,KO,Sowa,-0.9007385996981684,-0.15439143047938514
353,PiS,Sójka,1.1116997784265945,0.02141389541588732
354,PSL-TD,Sroka,-1.0230507213966555,0.5185071343540185
355,PiS,Stachowiak-Różecka,1.1738062695889493,-0.5773436304318297
356,PiS,Stefaniuk,1.1549873833372488,0.08031334708321837
357,KO,Sterczewski,-0.7533236864841494,-1.0052879951747835
358,Polska2050,Strach,-0.7264613268338048,0.029424514391134818
359,Centrum,Suchoń,-0.742116065920677,-0.04771983940047703
360,PiS,Suski,1.0862487039117366,-0.3953948535013663
361,KO,Suski,-0.9977923883816536,0.004708966626260098
362,PiS,Szałabawka,1.2008769894340183,-0.1331447455945134
363,PiS,Szarama,0.9409183264502373,0.15287906711059732
364,Lewica,Szczepański,-0.7946619403648126,-1.3620298282388823
365,KO,Szczerba,-0.8904580857445324,-0.36989933183313983
366,PiS,Szczucki,1.1912000692992657,-0.33388928893288816
367,PiS,Szczurek-Żelazko,1.103510605146615,-0.26976441099792114
368,PiS,Szefernaker,1.223506149841706,-0.49308262789095963
369,Lewica,Szejna,-0.7706775713298929,-1.3701053254623123
370,KO,Szewiński,-0.9435591807732283,-0.07520815028913365
371,KO,Szłapka,-0.9401176254314964,0.0017473101290901962
372,KO,Szopiński,-0.9992357778005422,-0.008614781525785533
373,PiS,Szrot,1.1035961977868727,-0.341390204094197
374,KO,Szumilas,-0.9626355275339002,-0.044283934332011506
375,PiS,Szwed,1.1626406272921788,-0.48721259728491956
376,Centrum,Szymanowska,-0.7737759299948699,-0.052192858302792695
377,KO,Szymański,-0.9856053535778557,-0.004817606165534371
378,PiS,Szynkowski,1.1529964911703658,-0.4541518688643403
379,KO,Ściebiorowski,-0.9690250591943477,-0.010481939152477103
380,PiS,Ścigaj,1.0143425147831897,-0.3022530945941762
381,PiS,Śliwka,1.1381870119958195,-0.00525688011245293
382,Polska2050,Śliz,-0.7521257160806255,0.05718197818836958
383,Lewica,Śmiszek,-0.7642721377551063,-1.0043536828262694
384,PiS,Świat,1.179937786327295,-0.5409176867671326
385,KO,Tajner,-0.9896411018930238,-0.04333484221627443
386,PiS,Tchórzewski,1.1201065377306825,-0.46675395927640445
387,PiS,Telus,1.0792696414097296,-0.17125104909664945
388,PiS,Terlecki,1.2136590448122884,-0.59881660308873
389,Lewica,Tomaszewski,-0.7680385178498026,-1.1773756162247313
390,PSL-TD,Tomczak,-0.8856671220282409,0.8838977788443443
391,Polska2050,Tomczak,-0.7519786753674644,0.01446849674005009
392,KO,Tomczyk,-0.9759209443269562,0.05329646061621636
393,PSL-TD,Tomczyszyn,-1.0478422447023694,0.5710460089053426
394,KO,Tracz,-0.8076138498593856,-0.847744222575096
395,Lewica,Trela,-0.7964004486822462,-1.339122088381226
396,KO,Truskolaski,-0.993015225069815,0.00985822716862636
397,Konfederacja,Tuduj,0.5689349407043777,4.3586607054867645
398,PiS,Tułajew,1.0618764919101518,-0.1804587793116286
399,Konfederacja,Tumanowicz,0.5045484860273498,3.8559787931061518
400,KO,Tusk,-0.9585009885540712,-0.010574360538693796
401,Konfederacja,Tyszka,0.3467105059516223,3.495755315102417
402,Lewica,Ueberhan,-0.7945346955010607,-1.4550274679173925
403,KO,Urbaniak,-1.0244494054593734,-0.0010153677368356477
404,PiS,Uruski,1.025802852914109,0.183842448443273
405,PiS,Uściński,1.1180807690615693,0.10405296006501336
406,KO,Wałęsa,-0.8889922025738483,-0.1933161139216765
407,PiS,Warchoł,1.1213197817202898,-0.06180142668057516
408,KO,Wardzała,-1.0194174903524698,-0.008516989005569962
409,PiS,Warwas,1.2304267182403505,-0.5505930805325563
410,PiS,Warzecha,1.0090089345046094,-0.1536334117403632
411,PiS,Wassermann,1.1826727517436195,-0.5272970137198906
412,Konfederacja,Wawer,0.6097494271715955,4.802599572165777
413,PiS,Wąsik,1.1962437249642999,-0.33704235009521116
414,KO,Wcisło,-0.653789147501045,-0.2746491165390151
415,PiS,Weber,1.1766550669544784,-0.4544827780764343
416,PiS,Wesoły,1.009308899946421,0.04452209366424935
417,Lewica,Wicha,-0.6578427224112406,-1.3168557582747742
418,PiS,Wicher,1.0675439217068976,0.023371339971785362
419,Lewica,Wieczorek,-0.8012462791312125,-1.3136527551560557
420,PiS,Wieczorek,1.1924308002322295,-0.4590785571902223
421,KO,Wielichowska,-0.9247868922469452,-0.04533106288994362
422,Konfederacja,Wilk,0.4489108778004625,4.540111754366927
423,PiS,Wilk,1.2036740070283867,-0.6155564065821933
424,Konfederacja,Wipler,0.3420026201955347,3.3912483428726152
425,KO,Uznańska-Wiśniewska,-0.9274949962403357,-0.2952375272020573
426,KO,Witczak,-0.9389958300301311,0.027558431161306705
427,KO,Witczak,-1.01055985598108,0.03561063567540024
