mp_id,first_name,last_name,club,x_mean,x_sd,x_lo90,x_hi90,rhat
217,Radosław,Lubczyk,PSL-TD,-0.7432178165965097,0.023506893483569716,-0.7826404731494007,-0.7055593284617871,1.0033468919785031
358,Piotr,Strach,Polska2050,-0.7419356174040348,0.024959530277788418,-0.7839906711155898,-0.7019014580945898,1.002064929017591
264,Maja,Nowak,Polska2050,-0.7414569076339033,0.024147090257310152,-0.7816705236932565,-0.7026636135137264,1.0021834686767601
74,Adam,Dziedzic,PSL-TD,-0.7363673274881597,0.02310114646945646,-0.7752045776876743,-0.6992296779648197,1.0034669238734164
219,Adam,Luboński,Polska2050,-0.7350973805310315,0.023692307712231974,-0.7748803719591623,-0.6971905608935144,1.0038584884728752
493,Henryk,Smolarz,PSL-TD,-0.7342647816921122,0.025872635536334315,-0.7783734977399953,-0.693036360266318,1.0039507203652787
470,Bożenna,Hołownia,Polska2050,-0.7337200762712844,0.025663017355082352,-0.7771384775581469,-0.6926100357486747,1.004523247773052
282,Urszula,Pasławska,PSL-TD,-0.7319690499212538,0.024913450083267633,-0.7741203680474757,-0.6919299436821831,1.0010936523407652
324,Tadeusz,Samborski,PSL-TD,-0.7274691957958683,0.022887971833486412,-0.7661915453021944,-0.6908597770965884,1.0052213030974761
314,Wiesław,Różyński,PSL-TD,-0.7262086052736059,0.02275834330024402,-0.7648817784879011,-0.6901867879114942,1.0014530026642374
133,Szymon,Hołownia,Polska2050,-0.7240351720651602,0.023832702685811488,-0.7640986368492306,-0.6854902868188576,1.0032211305783003
112,Piotr,Górnikiewicz,Polska2050,-0.7225620706171129,0.02227775027330061,-0.7592616351302921,-0.686087261943855,1.0019784148765134
459,Bożena,Żelazowska,PSL-TD,-0.7212219488014151,0.0227297449547947,-0.7590202220681145,-0.6843907413355255,1.001584477046339
449,Piotr,Zgorzelski,PSL-TD,-0.7188157719520858,0.022121266781998366,-0.7561623018826478,-0.683647920386727,1.005658917694337
320,Jarosław,Rzepa,PSL-TD,-0.7160333745077739,0.02262592851568318,-0.7542440016247174,-0.6798938892431834,1.0074271307707277
273,Dorota,Olko,Lewica,-0.7152548762424019,0.0221993146612476,-0.7518913030830618,-0.6792552801009487,1.0029155126511349
414,Marta,Wcisło,KO,-0.7140397429157439,0.10874454460080367,-0.9090213180229203,-0.557512599027328,1.0083713080712402
292,Norbert,Pietrykowski,Centrum,-0.7133679584345847,0.02463695952281976,-0.7548886403516928,-0.6736925229457164,1.0030941252692498
283,Krzysztof,Paszyk,PSL-TD,-0.7091716570605119,0.022626055920558986,-0.7467425365502581,-0.6723180736513659,1.0056404121122955
129,Krzysztof,Hetman,PSL-TD,-0.693218433426906,0.10524290596694004,-0.882927902778639,-0.5395303323322367,1.0088034200088893
70,Robert,Dowhan,KO,-0.686554071522172,0.021005147014784918,-0.7219041018238196,-0.6528180748129739,1.0022710909941879
39,Elżbieta,Burkiewicz,Centrum,-0.6846929355407557,0.020054190714561503,-0.7175324096077461,-0.6519705896346434,1.0031492935135553
18,Marek,Biernacki,PSL-TD,-0.682830626280558,0.020130490153071934,-0.7168246703840959,-0.6505444188744809,1.0052147359077446
110,Daria,Gosek-Popiołek,Lewica,-0.6652530312018645,0.01976220950134011,-0.6983217792044635,-0.6330875713921301,1.0056799835804786
417,Joanna,Wicha,Lewica,-0.6637530785835583,0.019452850974434888,-0.696187149026164,-0.6320695501254797,1.0107441846831247
312,Bartosz,Romowicz,Polska2050,-0.6480445537709334,0.019911749652741274,-0.6812415352243156,-0.615872332602776,1.0059463164918552
351,Zbigniew,Sosnowski,PSL-TD,-0.63051577358252,0.01747512145625003,-0.6596931704278727,-0.6022546851532166,1.0055003848695259
120,Andrzej,Grzyb,PSL-TD,-0.6211492122881911,0.018368905476158763,-0.6515241826581253,-0.5913939968170845,1.0057880138753093
309,Ireneusz,Raś,PSL-TD,-0.6076066811027507,0.01785244420848037,-0.6371731125449726,-0.5783771924995079,1.0050182551739975
267,Urszula,Nowogórska,PSL-TD,-0.5997319069481009,0.016456359332144645,-0.6272144930851322,-0.5727571294907687,1.0037589607374406
326,Marek,Sawicki,PSL-TD,-0.5841477514264335,0.015585132271445293,-0.6101394089481402,-0.5589753100034428,1.0044571747055762
390,Jacek,Tomczak,PSL-TD,-0.5603328450463662,0.01580313592543897,-0.5866763699574217,-0.5347335880663922,1.0069710217712773
145,Marcin,Józefaciuk,niez.,-0.5375900829373756,0.013808117132911111,-0.560606337635461,-0.5149701454564625,1.009987377977767
442,Adrian,Zandberg,Razem,-0.27196465024599686,0.011099876854479778,-0.29019220957137776,-0.2537777498234903,1.0119867103633284
172,Maciej,Konieczny,Razem,-0.27054088529365194,0.011172167493802315,-0.28907146765337205,-0.25225498475696007,1.012427990536118
445,Marcelina,Zawisza,Razem,-0.26676572469787946,0.011169101560861285,-0.2852545442808353,-0.24845714926446674,1.016490681205755
484,Marta,Stożek,Razem,-0.24352419328848113,0.011462892275526448,-0.2623131950123879,-0.22459959176559197,1.0122807606920996
239,Paulina,Matysiak,niez.,-0.2206213620886901,0.010598220502115419,-0.23801007277703917,-0.20323065872698937,1.0191274152275394
